Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
3,5,8,4,0,1,1,6,2,6,10,1,0,1,0,2,0,32,1,12,5,4,12,29.201725578254347,8,13,11,6,10,25.649055066508943,11,3.0609532085472413,2.8242245925299194,95788.06060628746,Graduate
3,8,8,1,1,5,0,1,3,2,4,0,1,1,1,1,0,40,0,1,3,5,4,9.981146639942114,11,7,2,6,8,37.417954330719375,0,19.987599142726484,7.440071858613519,97593.44610417778,Dropout
3,1,6,14,1,3,0,3,4,5,3,1,1,1,1,2,0,43,1,6,3,13,5,4.701915671588122,0,14,2,2,2,14.522828527845002,14,13.183381580046396,5.717553970333679,90389.25808612941,Dropout
1,4,4,6,1,6,1,5,5,11,5,1,0,1,0,2,0,50,0,7,13,14,3,27.173311310545518,3,1,8,10,1,9.855474370818529,3,8.110394827716743,2.239630480037075,21893.098530548814,Dropout
1,8,9,15,0,6,0,1,1,6,1,0,1,1,1,2,0,33,0,0,11,10,10,32.70882341163595,4,12,1,9,2,2.9186598724799673,13,17.542449748834038,1.7045286215538002,57520.22699802184,Dropout
1,9,9,8,0,5,0,3,3,10,1,1,0,1,0,2,0,27,1,5,14,7,11,36.47242341568266,9,10,1,1,13,29.328967084480368,8,7.380604926311401,8.633011103242056,44022.467675196014,Graduate
3,3,9,3,0,4,1,9,6,4,4,1,0,0,1,2,0,23,1,12,3,6,14,38.13263750529841,3,0,11,7,13,11.528946731157944,8,0.24567729406907768,3.5858798481031116,67808.04947214323,Graduate
2,7,1,17,1,4,0,7,2,3,10,1,1,0,0,3,0,46,1,3,11,13,4,38.922113138635915,12,3,3,7,5,38.21335318947582,12,3.5258131115842106,5.865897952844405,19428.625703600235,Dropout
1,8,1,7,0,4,0,7,2,3,7,1,1,0,0,1,1,18,0,7,1,1,10,11.328863747364553,5,4,6,11,1,11.455738945356586,1,2.787238689666154,3.32636924575462,25738.627423419726,Dropout
3,3,3,2,0,1,1,6,7,5,9,1,0,0,1,2,0,49,0,9,11,4,14,28.224969438111565,10,7,11,14,3,0.3715615828352892,1,16.778984563192903,0.5592071360416828,23428.00981751307,Dropout
3,1,2,3,1,7,0,1,7,5,11,1,1,0,1,2,1,47,0,14,0,12,3,8.302373929647295,14,1,8,7,5,20.826192675195383,13,12.193191857076952,5.35323660497483,43223.647305155944,Dropout
3,1,8,15,0,3,0,6,6,7,8,0,0,1,0,1,1,23,1,3,9,5,9,13.677411983944365,13,14,14,9,3,24.017003527827182,11,18.25524129248612,5.201788492966549,12604.956718348656,Dropout
3,6,8,2,1,7,1,4,1,8,7,0,0,1,1,3,1,22,0,1,10,2,11,25.246315219965364,4,9,2,0,11,36.25770463836511,9,17.79504803227711,9.818594805336936,31466.261059606903,Graduate
2,9,9,3,1,4,0,7,3,3,3,1,1,0,1,2,0,46,1,12,10,10,10,14.12796471597309,14,14,3,13,13,1.5752697702664342,0,12.811891534735532,8.950670970619262,43421.14443381401,Graduate
1,9,9,10,1,4,1,8,9,7,3,0,0,1,1,2,1,53,0,3,0,6,5,10.387259594077012,6,10,14,1,9,14.601369867379773,8,9.453300462466004,4.788892393530698,22809.448539410936,Graduate
3,9,6,8,1,3,1,9,3,10,3,1,0,0,1,2,0,28,1,3,9,2,3,30.165657337753714,10,10,14,0,11,12.67556117295523,7,5.270669824591446,9.93306807658305,33071.193288586335,Graduate
2,1,7,1,1,6,1,4,8,1,1,0,0,0,1,3,0,52,1,2,0,7,7,4.306202392584053,2,7,9,2,11,33.420453271241385,3,15.859206823792647,1.9650478021474271,78189.59700248121,Dropout
2,6,6,17,0,9,1,4,6,10,6,1,0,1,0,1,1,51,0,14,12,0,8,11.630789455570408,6,14,5,2,1,34.810437347545395,13,7.4099938354404244,6.51512300844764,30549.7882630759,Graduate
1,8,3,2,1,9,1,8,6,9,5,0,1,0,1,3,1,46,0,14,5,10,11,18.184149086458795,3,14,10,2,7,32.06516250334958,0,18.04632538015496,5.125893569365171,20303.58433687371,Graduate
2,9,4,15,1,4,1,2,1,3,4,1,0,1,1,3,1,25,0,3,13,6,13,7.723923460835791,5,4,8,13,14,29.448648085798837,7,9.083484223012634,2.129276795549834,72812.12445871028,Graduate
1,6,3,6,0,4,1,3,2,2,10,1,0,1,0,1,1,19,0,4,7,13,2,9.782467513993765,2,2,4,13,7,39.08841932886576,1,3.8686654196749615,4.5781756566839125,77114.43598314957,Graduate
1,5,2,12,0,1,1,7,7,9,11,0,1,0,1,2,1,34,0,13,4,9,11,2.1557540752771587,8,13,5,8,0,25.158589937540484,12,13.936008920283648,3.5710253250266555,90938.74767109464,Dropout
1,3,2,7,1,7,1,5,1,6,4,0,0,1,0,2,1,26,1,5,13,3,9,33.74961259692636,8,14,7,14,10,37.65055823926292,1,18.228180238192518,7.732570061448829,40967.50116060898,Dropout
3,3,8,8,0,3,0,7,4,6,6,1,1,1,0,1,0,32,1,8,14,12,11,11.55694235263718,9,5,2,1,2,11.205580741657378,13,13.043300298382729,7.278806551643528,37267.14679148732,Graduate
2,3,8,12,0,2,1,3,4,5,5,0,1,0,1,2,1,23,1,12,2,10,7,25.796529203071366,12,11,9,7,1,14.259090393787762,8,4.169041269170998,5.166743964990169,49910.085853291755,Dropout
1,8,4,17,0,2,0,6,6,2,8,0,1,0,1,3,0,38,1,11,6,14,5,18.588813808546124,0,12,11,3,4,0.6176588750666356,10,2.375459621732736,8.400246466908238,77662.15173698396,Dropout
3,5,4,2,0,7,0,5,4,2,8,1,1,0,0,2,1,49,1,7,0,4,7,20.283693787059494,12,13,10,1,10,30.04026941762303,10,19.26985525028122,8.838069554422804,10329.7608735167,Graduate
2,8,1,11,1,9,0,3,5,8,10,1,0,1,1,1,0,42,0,6,2,4,8,28.007647686919064,1,8,2,14,5,20.659254841169826,6,6.301264952407111,2.185049938104168,90842.55321624648,Graduate
2,1,9,11,1,6,0,4,7,2,5,1,0,1,0,2,1,21,1,13,0,10,1,36.003145313856734,14,14,8,10,8,35.853957439109806,11,13.123142641501468,9.618921400387602,49899.19230976175,Dropout
2,2,4,2,0,3,1,4,6,2,3,0,0,1,1,2,0,49,1,8,8,5,8,5.564965316860326,7,6,9,3,13,22.42551246813703,5,5.9722317415126085,3.613139601804898,53674.24489566401,Graduate
1,9,1,4,0,1,0,1,8,11,5,1,0,1,1,1,1,30,1,7,1,2,1,39.62078036279843,14,1,0,4,2,20.455972468693744,14,3.8298930908607454,4.939421604527945,63498.415826420474,Dropout
1,8,8,15,1,3,1,9,3,2,7,1,1,1,0,1,0,23,1,0,12,7,4,14.970554405514829,10,0,1,4,5,12.486855995951288,6,6.575971807169861,4.50926355154441,59495.144949008645,Dropout
2,2,2,16,1,8,0,1,7,3,6,0,0,1,1,2,0,42,1,12,0,12,0,19.406516952006122,14,9,7,10,11,21.025940502851405,5,13.492186399421414,2.326224621222944,27542.53748881436,Graduate
1,1,8,16,0,6,1,9,8,7,3,1,0,0,0,2,1,50,0,14,13,6,3,5.729216106751194,14,11,4,13,1,29.406496739212884,0,2.379667147294071,3.84729802539294,45457.66810210904,Dropout
3,7,9,6,1,2,1,7,1,6,7,1,0,1,0,2,1,47,0,3,9,8,8,27.961274461775687,14,4,7,8,7,20.835177146075146,8,18.473213457953445,3.1035117352559594,42239.6244858702,Graduate
2,9,1,13,0,7,0,2,5,11,10,0,0,1,0,3,1,25,0,12,1,9,6,13.662847350937334,4,11,6,0,13,27.405883270830014,14,16.850121173485135,3.439301817107725,44477.38854951028,Dropout
1,6,6,11,1,7,0,2,5,5,3,1,0,0,1,2,1,46,1,5,8,4,5,12.894174847396553,12,1,8,1,3,38.572755396746466,4,15.080219979534084,3.86656222102,38218.19344833986,Dropout
3,5,5,3,1,7,1,1,5,8,4,0,1,1,1,3,0,34,1,8,10,8,3,24.70370315048365,2,9,8,13,13,29.449302415737133,6,1.0084738489393974,4.877695476168379,30890.123972854228,Dropout
1,9,3,11,1,1,1,3,3,6,1,0,0,0,1,1,0,28,1,9,0,7,4,4.0894381500544075,13,12,9,3,14,12.06411765874698,2,19.953740326393866,8.62903122212955,51189.49930678053,Dropout
1,2,5,4,0,1,0,3,9,7,11,0,1,1,1,1,0,35,1,10,4,11,4,36.92336730166022,5,0,1,10,9,10.544826388381123,14,8.772029114073483,7.419927234952496,10595.177792192959,Dropout
2,2,7,3,0,7,1,6,9,8,9,1,1,0,0,2,0,46,1,13,9,9,5,37.27938630226375,1,0,2,9,10,27.44386084452337,14,6.222653469384518,2.550905739952415,84574.8650711312,Dropout
2,6,2,10,1,5,0,1,7,7,6,0,1,0,0,1,1,37,0,8,3,14,11,2.1112338912367257,10,7,14,0,0,22.339405223943587,2,2.640662287482931,8.173833167149333,55848.38348224795,Dropout
2,4,7,9,1,4,1,8,3,2,5,0,1,0,0,3,1,47,0,7,13,5,14,39.13978969655984,8,14,9,6,3,1.997503451259357,10,6.500047700808855,2.142913678510884,17470.6421810026,Graduate
2,2,5,8,0,5,1,8,1,6,6,0,0,0,1,2,1,28,0,5,1,4,6,14.045851007748823,10,0,8,9,6,18.368614870869465,12,19.202458994650296,4.426197171339144,13367.45751962783,Dropout
2,9,9,17,0,3,0,9,8,1,9,1,0,1,1,3,1,48,1,11,10,11,1,11.09341478972027,5,8,9,4,13,38.48863422865876,8,17.68953447256649,9.272819215255549,96369.21073682405,Dropout
3,7,8,8,0,8,1,3,5,7,1,0,1,0,1,2,0,29,1,4,14,6,11,25.656973111707934,6,9,13,8,8,39.501952412691644,5,2.678364959933499,5.57702888788058,83692.62430511,Dropout
2,2,3,16,1,3,1,8,4,1,6,0,0,0,0,2,0,46,1,2,2,5,0,22.87373152039484,10,0,4,7,3,10.105338464954396,5,0.16937199855913132,2.7322437326075013,81515.73328254173,Dropout
3,4,7,7,0,3,0,3,2,10,9,1,1,1,0,2,1,42,1,7,11,0,8,7.302103161819855,3,11,9,0,1,13.195799997372205,1,0.5726218588235343,0.961517275756969,89847.60451962263,Graduate
2,1,5,3,1,5,1,4,8,3,9,0,1,1,1,2,0,40,1,1,4,1,13,36.16732222786135,0,0,1,3,13,34.43533038428493,9,12.542568870454872,5.51000818084467,18379.809008901175,Graduate
1,9,5,16,0,5,0,8,8,10,11,1,1,0,1,1,1,31,0,0,9,8,14,38.91061352900854,11,8,2,5,14,11.082011799421117,2,18.190107948671105,8.810116503943693,48939.73118413614,Dropout
1,9,3,6,0,8,1,1,9,9,3,1,1,0,1,2,0,21,0,6,4,12,1,31.382244808538022,6,1,0,14,5,11.757413519375746,2,6.86373510397628,0.42887774739096884,50044.037575864066,Dropout
1,4,7,7,1,1,1,1,5,3,6,0,0,1,0,2,1,26,0,0,11,6,0,17.740675437676124,4,3,2,5,0,27.454958776823098,3,2.1435565586774286,2.7354973169248242,23522.072536344756,Dropout
3,5,8,17,0,1,1,8,5,6,7,1,0,0,0,3,1,49,1,2,14,2,8,24.23317353635249,9,3,9,6,13,32.30762786999114,6,5.685237513586328,6.606731823839555,42292.34924136227,Dropout
3,6,8,6,1,3,0,5,6,2,7,0,1,1,1,2,0,50,0,2,14,1,8,35.581951493825855,8,0,5,4,3,38.311989763644085,9,3.423850320726276,3.8933353692378834,73179.44578864716,Dropout
2,6,5,10,0,6,1,2,6,3,11,1,0,1,1,1,0,25,1,12,13,3,6,2.6998215517840674,11,4,7,12,5,5.741036871477148,1,6.794870762636334,0.19159378797709792,71752.20559797739,Dropout
1,3,7,11,1,9,0,8,3,6,8,1,1,1,0,2,0,35,1,14,0,2,8,27.237428660904715,5,9,1,12,10,12.92577261848676,7,4.22155313645238,3.700751554267805,46456.190795570634,Dropout
3,6,5,2,1,5,1,5,8,4,9,0,0,0,1,1,0,36,1,6,13,13,3,31.678525629863774,4,10,1,13,6,30.778524114227857,11,5.751902376998417,3.7363512217620753,68230.94209046257,Dropout
1,8,3,16,0,9,0,7,6,5,7,0,0,1,1,2,0,31,1,11,6,14,5,3.7029354765647993,0,11,6,3,1,7.993996279276647,7,19.169702251509765,5.457366107607746,73840.52091675258,Dropout
3,9,4,11,1,6,1,5,6,11,2,1,0,0,1,1,1,21,1,5,6,12,2,2.99376078313335,8,1,11,7,2,8.84547399014922,1,0.8500693672553261,5.016638798884042,43766.57616555642,Dropout
1,8,3,16,1,4,1,7,2,9,5,0,1,1,1,1,1,18,0,10,1,4,0,9.0860951513427,14,2,5,3,7,2.0712728965518457,13,9.646972835578886,8.151687094804535,20183.738968276426,Dropout
1,9,5,11,1,5,1,6,6,5,8,0,1,1,0,3,0,36,0,11,0,6,8,19.06572350624963,1,3,9,14,8,29.514543440250737,13,12.424479192663965,6.0593807578659415,47392.909262359455,Dropout
2,7,1,15,0,8,1,8,6,10,11,0,1,0,0,1,1,43,0,8,3,14,2,28.328168143174185,12,4,9,5,9,21.065635600545466,5,5.346754625754267,4.434639874637488,89424.61493419342,Dropout
2,6,5,3,1,4,0,9,7,4,5,1,0,0,1,3,0,37,0,5,9,3,4,36.59013089228441,5,13,6,11,0,13.235544557625222,6,11.494022624974923,5.4900748059933155,63420.57781241336,Dropout
2,7,9,8,0,6,0,8,4,6,10,1,0,1,1,3,1,37,0,12,2,5,0,11.675383192743114,1,14,11,7,8,3.845657748641367,11,9.36185763734985,3.3702180047822883,33129.07160661473,Dropout
2,5,9,4,0,9,1,6,9,1,8,0,1,0,1,2,0,54,0,3,1,11,12,37.3716563196657,8,6,9,3,11,17.67781066953154,8,18.464924035949753,4.4922985401487665,73510.07823756135,Graduate
2,9,9,6,1,1,0,2,7,4,2,0,1,0,1,2,0,39,0,14,0,9,0,17.837022621656264,0,4,8,4,4,8.092091982481637,14,15.87235283871503,1.8152456385411497,60537.20919060636,Dropout
3,6,9,7,1,5,0,9,3,6,2,1,1,0,0,2,1,35,1,14,4,9,12,17.529331057183107,13,13,7,2,11,20.388124959568422,12,19.29226035951936,4.050871283139591,76203.63957841373,Graduate
1,3,2,8,1,6,1,5,9,8,1,1,1,1,1,3,0,35,0,6,2,14,13,13.223945867949976,10,11,12,5,2,30.433649161826995,0,16.129678360295546,4.620396769570868,81362.16965538956,Dropout
1,3,6,10,1,6,0,9,1,5,10,0,1,0,0,3,1,50,0,8,14,8,13,37.96469296967046,10,8,11,5,8,29.353385628330045,14,3.4096204271528796,3.1803345941407746,63185.28298626891,Graduate
2,7,2,14,0,1,1,5,7,6,9,0,0,1,1,2,0,34,1,2,14,3,12,16.889661490736515,14,3,9,8,11,23.359577837484615,4,7.1368528912407285,0.38607216731581406,88468.3425888484,Graduate
2,6,3,5,1,5,1,3,2,4,9,1,0,1,0,1,1,33,0,10,11,14,13,0.7822495628623782,8,13,0,9,4,11.242096438099631,10,19.14180579879831,1.6510137751952647,15773.660947366869,Dropout
3,9,5,9,0,7,1,4,4,10,5,1,1,1,0,1,1,47,1,12,12,0,4,27.353480864466874,4,2,3,4,2,21.00536093965417,14,17.647006560142987,6.81215476896898,88786.63481120062,Dropout
3,5,9,11,1,9,1,8,4,4,9,0,0,0,0,1,0,53,0,0,2,4,3,13.352628286075694,12,14,2,14,13,26.326165824557982,0,18.9527925828289,6.920812070273837,49606.71174503477,Graduate
1,3,8,9,1,2,0,8,4,4,11,1,0,0,1,2,1,41,1,9,4,14,12,26.382964785629568,9,0,8,1,3,14.784780309235153,8,5.890957475209184,0.8360352461560849,71305.17303446325,Dropout
2,1,5,3,1,6,1,1,1,7,10,1,0,1,1,1,1,50,1,2,10,9,4,17.752212465707004,1,10,11,0,5,24.780780341165904,12,0.8113077824051196,8.910536975389425,94971.20335455316,Graduate
1,9,4,5,0,8,1,2,6,4,11,0,0,0,0,3,1,52,0,4,6,7,2,31.852196443427335,9,0,12,0,5,37.45343675863841,2,2.8521346558985994,9.998432617170824,71916.47582542867,Dropout
1,7,6,10,1,9,1,2,1,4,3,1,1,0,0,1,0,51,0,12,9,11,13,34.52796646200424,2,1,8,0,5,13.912337707202266,12,8.436225346920317,1.4558879801546254,28179.419217697967,Dropout
2,5,1,2,1,5,1,6,9,6,6,1,1,0,1,2,1,48,0,3,6,14,3,7.870726901944112,8,9,0,14,0,14.95397950220578,10,7.263060362490523,5.565753338243336,40676.15215386471,Dropout
2,7,4,5,0,2,0,7,7,5,6,0,1,0,1,1,1,51,0,6,7,8,11,37.41246155818396,10,11,6,5,9,30.135842796938483,11,10.209408610987156,3.69828976809754,95283.11670929746,Dropout
2,7,6,1,0,9,0,7,2,3,3,0,0,0,0,2,0,30,0,11,8,13,3,26.91823331936496,9,11,12,4,10,23.825360271915685,5,19.742423375308718,1.8727121748325237,20818.77362587262,Dropout
3,3,4,3,1,3,0,8,5,6,3,0,1,0,1,3,0,46,1,12,14,5,14,32.45708251811379,8,2,0,1,14,20.063486026607315,4,11.95005704782081,7.740551626383848,60421.776027561835,Graduate
2,6,3,4,1,6,1,4,2,2,8,1,1,0,0,2,0,54,1,0,13,11,4,28.16910215951612,3,3,1,8,0,36.23368234282467,2,15.929775925831645,8.458532142125536,23555.45983632575,Graduate
1,8,1,5,1,4,0,9,8,4,6,0,1,0,0,3,1,35,1,14,4,14,5,39.07386653151505,4,3,10,8,12,10.848825426076445,4,6.2179253021932634,5.6172539841086575,66104.70446850738,Dropout
1,5,4,10,0,1,0,2,5,11,7,1,0,1,1,1,0,28,0,14,8,8,13,10.951693514655778,10,12,4,12,11,22.6741043504968,14,1.7485995795997056,3.671383385463053,82905.75871875581,Graduate
1,6,7,10,1,9,1,2,1,4,3,1,1,1,0,3,0,42,1,5,4,12,3,1.241690925047152,12,13,2,10,8,23.055836898322077,12,14.673500931535884,6.3296027058484565,64097.6847775234,Graduate
2,2,9,3,0,8,1,2,4,4,10,1,0,0,1,2,1,54,1,5,5,14,0,8.449153751171309,14,12,4,1,12,30.348019759579405,2,16.104214637301148,8.266992469579604,40558.270589744265,Dropout
3,8,4,13,0,9,1,7,3,4,2,1,1,1,0,3,0,31,0,1,2,10,10,5.131596099776177,11,1,9,3,13,24.181225812212666,5,11.565193094759021,0.10402248172327377,60678.87043459035,Dropout
3,8,1,16,1,8,1,5,3,8,10,0,1,1,1,3,0,44,1,4,8,13,11,27.188500906711234,14,2,10,7,10,18.235505122249624,5,13.12828138103506,4.686725745834149,28181.864085537774,Dropout
2,5,7,17,0,1,1,5,4,3,4,0,0,0,0,2,0,32,1,4,0,13,3,13.5048266091157,0,8,4,2,11,2.5794446755500466,9,12.786054086836039,4.857127655739949,24564.103944637223,Dropout
1,9,1,15,1,7,1,1,5,3,5,0,1,0,0,3,0,25,0,12,13,0,0,21.142627534363797,13,0,11,11,8,37.660968454701866,10,15.594324024085038,2.4460429566120236,53906.32874449455,Graduate
2,5,2,1,0,1,0,1,6,6,8,0,0,0,0,2,0,43,0,6,14,13,13,39.5120473979428,10,5,14,0,9,37.199313823118565,13,12.702747373516383,9.149614778487603,68178.09228160288,Graduate
2,6,6,6,1,8,0,1,4,4,8,1,1,1,0,1,1,23,0,12,10,7,7,1.6259888529716848,3,14,1,8,9,4.495783548991468,2,0.3374152803839725,4.659050549096333,47424.51591606961,Dropout
2,9,7,4,1,3,0,7,9,11,10,1,1,0,1,1,1,50,1,12,6,1,8,4.736591387863682,0,1,8,0,0,25.297563355260667,10,8.653457934116155,8.110729441382023,73533.408995851,Graduate
3,4,4,15,1,8,1,7,1,10,6,0,1,0,1,2,1,36,0,8,10,4,4,21.172797661701047,0,11,7,9,11,0.07321658054036728,8,16.35559676934076,7.567020774773981,53257.47149729812,Graduate
3,4,7,14,0,1,0,9,5,2,7,1,1,1,1,3,1,39,0,0,2,14,11,35.595354801182275,3,1,0,11,3,39.611289028315056,11,11.03520636745893,8.961137934895191,40091.386052063215,Dropout
3,1,2,3,1,6,1,2,6,5,8,0,1,1,0,2,1,38,1,8,5,5,13,8.518029054869833,7,0,0,10,8,32.87776990717894,6,1.4067994046620957,6.830912057544864,61976.8698890862,Dropout
1,3,2,16,1,9,0,5,7,4,1,0,0,1,1,3,0,36,0,5,4,4,7,16.144885175077242,14,2,8,2,14,25.861014597193854,0,14.527228328319655,0.44613908021328585,56016.01444456641,Graduate
3,2,4,11,1,2,1,3,6,3,4,1,0,1,1,1,1,50,1,12,14,9,3,12.721137369132158,11,11,9,10,11,32.162482242802504,8,12.151945700463571,5.57938321175235,22069.88924866826,Dropout
3,4,1,6,0,6,0,6,4,6,1,1,0,0,1,2,0,40,1,11,2,2,10,16.171988541268565,14,11,5,5,3,21.580826512745467,5,11.53142983825277,6.162470798140612,49294.288897580096,Dropout
3,1,1,12,1,8,0,8,2,11,4,1,1,1,0,2,0,54,0,8,7,11,2,34.20066607140597,2,4,7,6,8,35.14396315698622,10,12.462850158704704,3.1701222301366627,29819.631745712075,Dropout
2,9,5,7,1,5,1,3,8,4,4,0,0,1,0,3,0,50,0,1,3,9,4,9.283656095007995,14,5,3,0,1,18.561122863856067,8,7.141024138889427,0.6925795271947732,27946.414797803565,Dropout
1,1,9,13,1,3,1,1,9,1,2,1,0,0,1,1,0,47,1,6,10,8,0,26.25189704089728,11,6,1,1,14,25.637054853234016,2,2.352903292237829,3.9944923669680676,76378.77628249563,Graduate
2,8,4,1,1,8,1,4,6,9,7,1,0,1,0,1,0,54,1,0,10,5,0,13.171663466944349,6,2,12,3,9,25.87220397757914,14,10.9752762576387,0.5467073915798815,88426.22430824848,Dropout
3,6,2,4,0,4,0,1,6,9,5,1,0,0,0,3,0,24,0,4,14,14,0,28.489262469946176,4,10,10,13,8,13.889749957389004,0,8.733591949536923,8.328363320709576,57024.51236836796,Graduate
1,6,8,16,0,6,1,1,5,8,6,0,1,0,0,2,1,44,0,3,5,2,10,5.628701422168247,11,4,1,14,14,15.480395182189621,9,11.800207972043626,7.609273863675633,32173.385510002237,Graduate
2,7,4,5,1,5,1,2,1,10,3,1,1,0,1,1,1,18,1,1,14,6,3,7.548379603805109,0,1,2,4,5,28.86948244300873,4,13.756862589103285,3.693200659849387,46197.44395708731,Dropout
3,8,9,4,1,6,0,9,1,9,4,0,1,1,1,1,1,24,1,11,0,9,13,21.96765223157032,8,1,2,7,7,12.80760656304398,10,13.502907187558277,2.2497110394328965,45592.1835478423,Dropout
2,9,5,5,0,3,1,3,5,9,8,1,0,0,0,2,0,18,0,0,4,7,4,33.60313799330535,12,8,8,14,6,17.751601600858894,7,19.224356325066406,4.1120626409100405,30076.767262472564,Dropout
2,4,2,6,0,8,0,4,4,9,7,0,0,1,1,2,1,43,0,5,3,12,5,30.270200396365922,0,6,1,13,11,35.84385205220219,14,15.27416971181953,9.374060010351982,75792.75768470537,Dropout
3,7,6,7,0,5,1,3,5,3,11,1,1,1,1,1,1,18,1,0,7,7,5,5.067566233007552,1,3,1,2,6,1.1929661681616555,11,14.150629092548584,2.244528590309056,20310.514079625955,Dropout
3,6,3,2,0,4,1,1,3,5,9,1,0,1,0,2,1,20,1,6,3,5,7,23.67290872081988,3,0,4,13,0,8.604287381311014,12,1.0287004598501692,2.391371746494019,22371.734396412463,Graduate
3,2,6,15,0,8,0,9,4,7,10,1,0,1,0,1,0,39,1,4,3,7,1,37.58868619160528,5,13,2,9,9,15.219949313280207,8,5.27117512242225,6.383040680033707,44430.644643133775,Dropout
1,3,2,3,0,7,0,5,2,10,9,1,0,0,1,2,1,24,1,2,13,3,10,4.9129389264539425,8,4,11,10,2,1.6856502968447362,10,2.0697266770399536,0.8324953068134178,21112.939398784627,Dropout
2,3,4,7,1,9,0,2,2,11,9,1,0,1,1,1,1,25,0,8,10,14,3,23.707905247546783,2,12,10,3,10,30.298119443160317,7,14.39692576872439,6.817167219705164,78468.4404563083,Dropout
3,9,7,4,0,9,0,5,2,9,9,0,1,1,1,2,0,32,0,4,4,13,1,3.515914453260769,12,10,5,6,14,7.798144186985163,3,13.670968806394765,3.3063170593041447,74583.31332467007,Dropout
2,2,4,15,1,5,0,8,8,4,11,1,1,0,1,2,1,47,1,0,10,3,10,12.678195333899914,14,4,3,12,11,16.03847812464837,3,17.02240870237419,6.716622486055684,94846.48836186754,Graduate
2,7,6,8,0,4,1,2,7,5,5,1,1,1,1,1,0,23,1,11,12,6,9,28.806840563500305,10,14,14,2,12,6.162182910855356,6,19.86643581482967,3.682356622559242,16203.565532066896,Graduate
2,9,3,4,1,6,0,3,9,6,1,0,0,0,1,3,1,43,0,13,3,9,14,2.7336077449551865,0,12,13,4,12,10.027408861662312,10,16.706764050213998,9.3525082728393,80515.3173246701,Graduate
3,8,7,17,1,9,0,7,9,10,2,0,0,0,0,3,1,39,0,9,9,2,4,31.38358932517849,0,11,2,0,7,23.385844347017255,9,7.643418733265075,4.9337715098647115,72168.30985846455,Dropout
3,2,5,7,1,7,1,5,3,9,10,1,1,1,0,3,1,48,0,14,4,6,6,19.64583090218778,7,1,4,9,4,31.286894806780694,2,0.381673195271659,7.512508896125885,17706.64988969909,Dropout
1,4,4,15,0,3,0,2,4,1,9,0,1,1,1,1,0,18,1,7,11,14,0,39.337047981665584,14,11,1,1,7,22.188780476688024,0,4.471616262704066,6.840523340987846,78434.40641984963,Dropout
1,9,9,10,0,5,0,8,2,1,6,0,0,0,1,1,1,25,1,0,4,2,6,12.256919600361652,2,0,8,2,2,35.185761369862306,8,3.446705712330198,3.6930960164189672,44018.538664046384,Dropout
3,5,6,1,0,3,1,9,9,1,11,1,0,0,1,3,0,40,0,9,13,11,6,5.09194500288054,11,8,5,9,7,32.39627008955022,0,16.058106966124022,5.5305080058187865,75627.10885548628,Dropout
2,8,4,11,0,9,1,5,2,11,8,0,1,0,1,2,1,41,1,6,9,1,14,29.25634730328325,10,12,10,10,11,14.996994380705008,4,10.437455797887834,2.2060980642754657,26963.25343401361,Graduate
2,3,6,2,1,7,1,2,8,1,10,1,0,1,0,3,1,35,0,2,8,11,8,34.44142816209308,1,0,12,7,8,28.99305968231439,2,15.426667341068034,4.3617831304967805,44482.383810685584,Dropout
2,5,3,6,1,2,1,6,9,3,11,1,0,1,1,3,0,32,0,7,11,3,2,2.7886165668943974,0,12,10,14,13,18.452077218090224,2,4.857885676118697,4.178583789881004,11870.115889688066,Dropout
2,4,7,10,0,4,0,3,3,4,4,0,0,1,1,1,1,21,0,0,1,1,1,2.408510043249219,14,2,7,14,2,26.55986492934161,10,2.87473658260748,9.893937091734948,35088.10861367762,Dropout
2,8,9,17,1,2,0,6,4,4,10,0,0,0,0,2,1,47,1,11,1,14,4,6.813010715811161,10,12,9,11,2,30.5118634081245,1,11.584569382410638,7.234427692074031,98555.01567822631,Dropout
1,9,4,15,1,6,0,9,7,9,1,0,0,0,0,2,0,52,0,0,2,14,9,9.551460419112727,7,4,4,8,10,34.22369261288548,14,19.053703094197093,2.923982987231315,59832.87483797259,Dropout
2,9,2,13,0,5,0,3,2,3,6,0,1,0,1,2,0,24,0,12,12,6,7,18.041374998392747,9,11,7,11,0,29.590860595352005,10,11.579158317179758,1.5442242947753915,14401.259536694732,Dropout
2,1,1,7,0,9,1,8,4,3,2,1,1,1,1,2,0,51,1,2,10,2,13,17.038101446301994,13,0,13,3,11,30.303821874103058,10,5.765310296864832,2.8751326063544336,27360.318524871887,Graduate
